https://www.youtube.com/watch?v=-f2YdfyWCSE のチャット欄を記録します。
('3:22:21', 'え？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダがいないんだよ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あっ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'おちた', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダ？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あれ？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '¥200 from りゅーくんZZZ: "ポーション缶とビンがあって缶はエナドリで、ビンは薬草っぽいらしい"', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'lol', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '偵察', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ワッカのアニキ！！', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '落ちました', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '乗組員', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '身投げか？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダがいない', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あれ？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダがｗ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_pekoはてな::_pekoはてな::_pekoはてな:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '自分がいないのよｗ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '沈んだｗ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '行動力お化けかよ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'anyone know what that giant thing was???', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'でぃーだ\u3000', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'そうそう', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '持って枯れた', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '海に引き摺り込まれたか……', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '落ちたじゃん', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '落ちた', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダが居ない', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あかん', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_pekoはてな::_pekoはてな::_pekoはてな:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '逆によくその細さでいけたな', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_pekoはてな:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '身投げか？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ユウナの手離したぺこらよりはいい', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '壊れなかったら船沈没してたしなあ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '俺もFF10やり直そうかな', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'たしかに', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'yuna wtf', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'Naisu peko', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダを探しに行った', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_pekoびっくりまーく::_pekoはてなまーく:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'いないからだよ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あれ？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ぺこーらは最初からいないぞ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '確認', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'いつもの', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あれ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '？？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダが落ちた', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '落ちたよ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '流されちゃったから', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'また落ちた', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'いてぇ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ああああ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'どこいった', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'えｗ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '落ちたんや', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダが', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'エボウヨくんさぁ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '落ちたよ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_pekoはてな::_pekoはてな::_pekoはてな:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '🏊\u200d♀？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_pekoこにちわー:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'また落ちてるｗ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'next boss', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '落ちましたねえ', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あんたがいないのよw', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'いたそう', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'おぼれてる', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え？', 0, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
